listing_number,property_type,furnished,pets_allowed,backup_water,bedrooms,bathrooms,kitchen,lounge,dining_room,parking,garden,pool,garage,erf_size (m²),floor_area (m²),suburb,city,province,price_type,price (ZAR)
115553490,House,Yes,No,Unknown,13,3,1,1,1,2,2,0,2,354.0,200.0,Hurst Hill,Johannesburg,Gauteng,Per Month,3500.0
115639051,House,No,Yes,No,3,1,1,1,1,2,2,0,4,288.0,200.0,Roseacre,Johannesburg,Gauteng,Per Month,13000.0
115418144,Industrial,Unknown,No,Unknown,2,4,1,0,0,2,0,0,0,648.1666666666666,599.0,Selby,Johannesburg,Gauteng,Per Month,26955.0
115411028,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,360.0,360.0,Ormonde,Johannesburg,Gauteng,Per Month,25200.0
111748626,Commercial,Unknown,No,No,1,2,1,1,1,5,5,0,5,354.0,521.5,Braamfontein,Johannesburg,Gauteng,Per m²,109.0
115664936,House,No,Yes,Unknown,6,5,1,1,1,2,2,0,2,354.0,524.0,Meredale,Johannesburg,Gauteng,Per Month,30000.0
115526718,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,549.125,210.0,Rosebank,Johannesburg,Gauteng,Per m²,210.0
109987019,House,No,Yes,Unknown,2,2,1,1,1,3,1,0,1,496.0,200.0,Parkhurst,Johannesburg,Gauteng,Per Month,16000.0
113067126,Industrial,Unknown,No,Unknown,2,1,1,0,0,3,0,0,0,386.92857142857144,475.0,Ormonde,Johannesburg,Gauteng,Per Month,30875.0
115671246,Industrial,Unknown,No,Unknown,2,1,1,0,0,2,0,0,0,176.25,203.0,Selby,Johannesburg,Gauteng,Per Month,14210.0
115695005,Apartment / Flat,Yes,No,Unknown,1,1,1,1,1,1,1,0,1,307.5,50.0,Parkhurst,Johannesburg,Gauteng,Per Month,11750.0
115069252,Apartment / Flat,No,No,Unknown,5,1,1,1,1,1,1,0,1,311.8333333333333,59.30769230769231,Johannesburg Central,Johannesburg,Gauteng,Per Month,3350.0
114797799,Commercial,Unknown,No,Unknown,1,2,2,1,1,3,5,0,5,314.0,314.0,Parktown,Johannesburg,Gauteng,Per Month,31400.0
115665163,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,536.5,Craighall Park,Johannesburg,Gauteng,Per m²,145.0
115665028,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,267.0,229.0,Craighall Park,Johannesburg,Gauteng,Per Month,33205.0
115662391,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,94.0,Berea,Johannesburg,Gauteng,Per Month,7318.0
115662372,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,126.0,Berea,Johannesburg,Gauteng,Per Month,9510.0
105551093,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,713.4375,97.0,Berea,Johannesburg,Gauteng,Per Month,6481.0
102478808,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,96.0,Berea,Johannesburg,Gauteng,Per Month,6574.0
115742854,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,58.0,Richmond,Johannesburg,Gauteng,Per Month,6300.0
115592043,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,694.0,50.0,Marshalltown,Johannesburg,Gauteng,Per Month,5000.0
115547476,Commercial,Unknown,No,Unknown,1,1,1,1,1,3,5,0,5,204.4,361.0,Houghton Estate,Johannesburg,Gauteng,Per Month,43320.0
115721049,Commercial,Unknown,No,Yes,1,1,1,1,1,3,5,0,5,193.0,193.0,Rosebank,Johannesburg,Gauteng,Per Month,24125.0
115716960,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,911.0,911.0,Rosebank,Johannesburg,Gauteng,Per Month,141344.0
115717503,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,625.9142857142857,624.1555555555556,Rosebank,Johannesburg,Gauteng,Per Month,179750.0
115714698,Commercial,Unknown,No,Yes,1,1,1,1,1,3,5,0,5,538.4,60.0,Rosebank,Johannesburg,Gauteng,Per Month,6475.0
115712544,Commercial,Unknown,No,Yes,1,1,1,1,1,3,5,0,5,203.3125,56.0,Rosebank,Johannesburg,Gauteng,Per Month,10360.0
115715311,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,897.0,270.0,Greenside,Johannesburg,Gauteng,Per Month,55000.0
115714560,Commercial,Unknown,No,Yes,1,1,1,1,1,3,5,0,5,222.9268292682927,98.0,Rosebank,Johannesburg,Gauteng,Per Month,18130.0
115712909,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,625.9142857142857,589.0,Rosebank,Johannesburg,Gauteng,Per Month,87761.0
115712527,Commercial,No,No,Unknown,1,4,1,1,1,3,5,0,5,665.6666666666666,500.0,Auckland Park,Johannesburg,Gauteng,Per Month,55000.0
115715004,Commercial,Unknown,No,Unknown,1,4,2,1,1,5,5,0,5,222.9268292682927,94.0,Rosebank,Johannesburg,Gauteng,Per Month,37000.0
115714326,Commercial,Unknown,No,Unknown,1,4,1,1,1,3,5,0,5,222.9268292682927,216.0,Rosebank,Johannesburg,Gauteng,Per Month,31752.0
112822364,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,267.0,265.0,Craighall Park,Johannesburg,Gauteng,Per Month,22525.0
115720212,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,410.0,410.0,City Deep,Johannesburg,Gauteng,Per Month,17630.0
115717170,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,624.0,624.0,Rosebank,Johannesburg,Gauteng,Per Month,118560.0
113047449,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,76.0,100.0,Parktown North,Johannesburg,Gauteng,Per Month,16500.0
115711131,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,192.0,192.0,Parktown North,Johannesburg,Gauteng,Per Month,22172.0
115711741,Commercial,Unknown,No,No,1,2,1,1,1,4,5,0,5,625.9142857142857,624.1555555555556,Rosebank,Johannesburg,Gauteng,Per Month,115307.0
115717465,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,222.9268292682927,153.0,Rosebank,Johannesburg,Gauteng,Per Month,30600.0
115671956,Apartment / Flat,Unknown,Yes,Yes,2,1,1,1,1,2,1,0,1,354.0,128.0,Highlands North,Johannesburg,Gauteng,Per Month,12000.0
115742453,Apartment / Flat,No,Yes,Unknown,1,1,1,1,1,1,1,0,1,574.5,54.0,Braamfontein,Johannesburg,Gauteng,Per Month,8400.0
115428307,Commercial,Unknown,No,Yes,1,2,1,1,1,3,5,0,5,452.36842105263156,445.26785714285717,Melrose Arch,Johannesburg,Gauteng,Per Month,248625.0
115036033,Commercial,No,No,Unknown,1,1,1,1,1,5,5,0,5,354.0,101.33333333333333,Bramley,Johannesburg,Gauteng,Per Month,8000.0
115694894,House,No,Yes,Unknown,3,2,1,1,1,4,1,0,2,288.0,200.0,Roseacre,Johannesburg,Gauteng,Per Month,12000.0
115665147,Commercial,Unknown,No,Unknown,1,1,1,1,1,3,5,0,5,354.0,192.0,Parktown North,Johannesburg,Gauteng,Per m²,115.0
115665083,Commercial,Unknown,No,Unknown,1,2,2,1,1,3,5,0,5,354.0,370.3333333333333,Parktown North,Johannesburg,Gauteng,Per m²,115.0
115451014,Commercial,Unknown,No,Yes,1,2,1,1,1,3,5,0,5,994.0,900.0,Bruma,Johannesburg,Gauteng,Per Month,115200.0
115720849,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,88.0,Corlett Gardens,Johannesburg,Gauteng,Per m²,75.0
115487759,Industrial,No,No,Unknown,2,2,5,0,0,4,0,0,0,354.0,879.0,City Deep,Johannesburg,Gauteng,Per Month,686200.0
115591023,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,443.0,Craighall,Johannesburg,Gauteng,Per Month,5075.0
115591834,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,694.0,50.0,Marshalltown,Johannesburg,Gauteng,Per Month,6000.0
115713509,House,No,Yes,Unknown,3,3,1,1,1,2,1,1,2,354.0,120.0,Parkwood,Johannesburg,Gauteng,Per Month,37000.0
115613510,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,496.0,108.75,Parkhurst,Johannesburg,Gauteng,Per Month,20000.0
105554103,House,No,Yes,Unknown,0,2,1,1,1,2,1,0,2,594.0,51.333333333333336,Berea,Johannesburg,Gauteng,Per Month,2200.0
104471632,House,No,Yes,Unknown,0,2,1,1,1,2,1,0,2,594.0,51.333333333333336,Berea,Johannesburg,Gauteng,Per Month,1900.0
103256982,House,No,Yes,Unknown,0,2,1,1,1,2,1,0,2,594.0,51.333333333333336,Berea,Johannesburg,Gauteng,Per Month,2800.0
115595816,Apartment / Flat,No,No,No,2,1,1,1,1,1,1,0,1,354.0,76.0,Haddon,Johannesburg,Gauteng,Per Month,5000.0
115526613,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,549.125,216.0,Rosebank,Johannesburg,Gauteng,Per m²,147.0
115424889,Industrial,No,No,Unknown,2,7,2,0,0,4,0,0,0,412.0,536.0,Ormonde,Johannesburg,Gauteng,Per Month,129555.0
115664957,Apartment / Flat,Yes,No,Unknown,2,2,1,1,1,1,1,0,1,100.4,110.0,Melrose Arch,Johannesburg,Gauteng,Per Month,30000.0
113003400,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,452.36842105263156,299.0,Melrose Arch,Johannesburg,Gauteng,Per Month,65780.0
115724686,House,No,No,Unknown,3,1,1,1,1,2,2,0,2,990.0,390.0,Highlands North,Johannesburg,Gauteng,Per Month,19000.0
115498537,Commercial,Unknown,No,Unknown,1,4,1,1,1,3,5,0,5,625.9142857142857,624.1555555555556,Rosebank,Johannesburg,Gauteng,Per Month,245854.0
115398430,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,250.0,350.0,Braamfontein,Johannesburg,Gauteng,Per Month,40250.0
106707297,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Longmeadow,Johannesburg,Gauteng,Per Month,286800.0
115600243,Apartment / Flat,No,No,No,1,1,1,1,1,1,1,0,1,354.0,200.0,Franklin Roosevelt Park,Johannesburg,Gauteng,Per Month,6000.0
115591655,Apartment / Flat,No,No,Unknown,2,1,1,1,1,2,1,0,1,694.0,50.0,Marshalltown,Johannesburg,Gauteng,Per Month,6000.0
115492254,Commercial,Unknown,No,Unknown,1,4,1,1,1,3,5,0,5,338.3333333333333,316.0,Parktown,Johannesburg,Gauteng,Per Month,33180.0
115252679,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,1,1,354.0,200.0,Kew,Johannesburg,Gauteng,Per Month,6300.0
115498910,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,338.3333333333333,168.0,Parktown,Johannesburg,Gauteng,Per Month,19290.0
115498905,Commercial,Unknown,No,Unknown,1,4,1,1,1,3,5,0,5,549.0,760.0,Waverley,Johannesburg,Gauteng,Per Month,95000.0
115497841,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,625.9142857142857,726.0,Rosebank,Johannesburg,Gauteng,Per Month,172788.0
115508434,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,452.36842105263156,262.0,Melrose Arch,Johannesburg,Gauteng,Per Month,55020.0
115676454,Townhouse,No,No,Unknown,4,2,1,1,1,2,1,0,1,184.0,200.0,Killarney,Johannesburg,Gauteng,Per Month,20000.0
115747903,Townhouse,No,No,Unknown,2,1,1,1,1,2,1,0,1,120.0,123.5,Glenvista,Johannesburg,Gauteng,Per Month,7800.0
115539145,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,192.0,200.0,Parktown North,Johannesburg,Gauteng,Per Month,20000.0
103585952,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,713.4375,66.0,Berea,Johannesburg,Gauteng,Per Month,4166.0
115733057,Townhouse,No,No,Unknown,2,1,1,1,1,1,1,0,1,354.0,200.0,Mondeor,Johannesburg,Gauteng,Per Month,6500.0
113933024,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,134.0,134.0,Steeledale,Johannesburg,Gauteng,Per Month,7504.0
115502953,Industrial,Unknown,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,879.0,City Deep,Johannesburg,Gauteng,Per Month,75080.0
114274805,Industrial,Unknown,No,Unknown,2,1,1,0,0,4,0,0,0,354.0,200.0,Kew Industrial,Johannesburg,Gauteng,Per Month,60000.0
115664269,Townhouse,Yes,Yes,Unknown,4,3,1,1,1,2,1,0,1,354.0,674.0,Melrose,Johannesburg,Gauteng,Per Month,42000.0
115417082,Townhouse,No,No,No,2,1,1,1,1,1,1,0,1,70.0,70.5,Ormonde,Johannesburg,Gauteng,Per Month,7200.0
115583699,Industrial,No,No,Unknown,2,8,2,0,0,4,0,0,0,412.0,536.0,Ormonde,Johannesburg,Gauteng,Per Month,152810.0
115742933,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,713.4375,69.02083333333333,Berea,Johannesburg,Gauteng,Per Month,2000.0
115617181,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,716.0,992.0,Johannesburg Central,Johannesburg,Gauteng,Per m²,75.0
115616799,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,521.5,Braamfontein,Johannesburg,Gauteng,Per m²,70.0
108757805,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,455.5,850.0,Kew,Johannesburg,Gauteng,Per Month,34000.0
115119081,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,311.8333333333333,59.30769230769231,Johannesburg Central,Johannesburg,Gauteng,Per Month,4300.0
115740745,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,250.0,200.0,City & Suburban,Johannesburg,Gauteng,Per Month,35000.0
114946724,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,249.0,295.0,Braamfontein,Johannesburg,Gauteng,Per Month,51625.0
115392148,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Longmeadow,Johannesburg,Gauteng,Per Month,318880.0
103295952,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,367.0,80.0,Jeppestown,Johannesburg,Gauteng,Per Month,2270.0
115562749,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,56.0,56.0,Kibler Park,Johannesburg,Gauteng,Per Month,7400.0
115590348,Townhouse,No,No,Unknown,3,2,1,1,1,1,1,0,1,354.0,89.0,Elandspark,Johannesburg,Gauteng,Per Month,9500.0
115732666,Apartment / Flat,Yes,No,Yes,1,1,1,1,1,1,1,1,1,100.4,115.44,Melrose Arch,Johannesburg,Gauteng,Per Month,19000.0
115490971,Commercial,Unknown,No,Yes,1,2,1,1,1,5,5,0,5,222.9268292682927,195.34259259259258,Rosebank,Johannesburg,Gauteng,Per Month,24600.0
115747774,House,Unknown,Yes,Unknown,4,2,1,1,1,2,2,0,2,354.0,200.0,Coronationville,Johannesburg,Gauteng,Per Month,11000.0
115445389,Industrial,No,No,Unknown,2,2,2,0,0,4,0,0,0,354.0,879.0,City Deep,Johannesburg,Gauteng,Per Month,200000.0
110167678,Apartment / Flat,No,Yes,Unknown,2,1,1,1,1,1,1,0,1,654.0,85.77777777777777,Hillbrow,Johannesburg,Gauteng,Per Month,3500.0
112745685,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,879.0,879.0,Melrose Arch,Johannesburg,Gauteng,Per Month,202170.0
110910775,Apartment / Flat,No,No,Unknown,3,1,1,1,1,1,1,0,1,665.0,93.33333333333333,Rosettenville,Johannesburg,Gauteng,Per Month,5500.0
114606258,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,88.0,Bramley,Johannesburg,Gauteng,Per Month,8800.0
115668534,Townhouse,No,No,Unknown,2,2,1,1,1,2,1,1,1,354.0,73.0,Bassonia,Johannesburg,Gauteng,Per Month,10000.0
115145798,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,51.0,New Doornfontein,Johannesburg,Gauteng,Per Month,3900.0
113569641,Industrial,Unknown,No,Unknown,2,2,1,0,0,4,0,0,0,354.0,200.0,Industria,Johannesburg,Gauteng,Per Month,56000.0
115692855,House,No,Yes,Unknown,3,2,1,1,1,2,2,0,1,900.0,300.0,Greenside,Johannesburg,Gauteng,Per Month,16500.0
115731909,Apartment / Flat,No,No,Unknown,3,2,1,1,1,1,1,0,1,73.0,130.07142857142858,Killarney,Johannesburg,Gauteng,Per Month,16000.0
114018983,Industrial,Unknown,No,Unknown,2,4,2,0,0,4,0,0,0,354.0,200.0,Aeroton,Johannesburg,Gauteng,Per Month,756320.0
111977140,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,665.6666666666666,697.6470588235294,Auckland Park,Johannesburg,Gauteng,Per Month,96135.0
115562084,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,203.0,Selby,Johannesburg,Gauteng,Per Month,14232.0
109765642,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,75.0,Orange Grove,Johannesburg,Gauteng,Per Month,4150.0
115490233,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Devland,Johannesburg,Gauteng,Per Month,220000.0
114128410,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,203.3125,87.97560975609755,Rosebank,Johannesburg,Gauteng,Per Month,7803.0
105516075,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,600.0,80.0,Jeppestown,Johannesburg,Gauteng,Per Month,2650.0
114913130,House,No,No,Unknown,6,4,1,1,1,2,2,0,1,354.0,520.0,Houghton Estate,Johannesburg,Gauteng,Per Month,50000.0
115726454,House,No,No,Unknown,2,1,1,1,1,1,2,0,2,354.0,200.0,Hurst Hill,Johannesburg,Gauteng,Per Month,6300.0
115664511,Commercial,No,No,Yes,1,3,1,1,1,5,5,0,5,625.9142857142857,624.1555555555556,Rosebank,Johannesburg,Gauteng,Per Month,68985.0
112588015,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,77.0,77.0,Aspen Hills,Johannesburg,Gauteng,Per Month,12814.0
115480729,Commercial,Unknown,No,Yes,1,2,1,1,1,3,5,0,5,240.0,240.0,Melrose Arch,Johannesburg,Gauteng,Per Month,51120.0
113603995,Industrial,Unknown,No,Unknown,2,2,1,0,0,3,0,0,0,129.0,396.0,City Deep,Johannesburg,Gauteng,Per Month,15048.0
110309844,Apartment / Flat,Unknown,No,Unknown,3,2,1,1,1,2,1,1,1,118.0,76.0,Oakdene,Johannesburg,Gauteng,Per Month,10400.0
115704093,House,No,Yes,Unknown,3,3,1,1,1,2,1,0,2,495.0,301.0,Norwood,Johannesburg,Gauteng,Per Month,19500.0
115652006,House,No,Yes,Unknown,3,2,1,1,1,2,2,0,2,453.375,180.0,Melville,Johannesburg,Gauteng,Per Month,15000.0
115665237,Commercial,Unknown,No,Unknown,1,1,1,1,1,3,5,0,5,549.125,380.48936170212767,Rosebank,Johannesburg,Gauteng,Per m²,135.0
115665156,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,80.0,Craighall Park,Johannesburg,Gauteng,Per Month,11600.0
115665109,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,267.0,127.0,Craighall Park,Johannesburg,Gauteng,Per Month,18415.0
115665032,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,539.0,Craighall Park,Johannesburg,Gauteng,Per m²,145.0
115665000,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,57.0,Craighall Park,Johannesburg,Gauteng,Per Month,8265.0
115067493,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,311.8333333333333,59.30769230769231,Johannesburg Central,Johannesburg,Gauteng,Per Month,5100.0
115383638,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,200.0,Braamfontein Werf,Johannesburg,Gauteng,Per Month,22000.0
115716896,Townhouse,No,Yes,Unknown,3,2,1,1,1,1,1,0,1,354.0,203.0,Oaklands,Johannesburg,Gauteng,Per Month,30000.0
109484921,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,354.0,90.0,Berea,Johannesburg,Gauteng,Per Month,6581.0
115728584,Townhouse,No,No,Unknown,2,2,1,1,1,2,1,0,1,99.5,87.0,Oakdene,Johannesburg,Gauteng,Per Month,8500.0
115559231,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Longmeadow,Johannesburg,Gauteng,Per Month,1020864.0
115480745,Commercial,Unknown,No,Unknown,1,2,1,1,1,3,5,0,5,351.0,351.0,Parktown,Johannesburg,Gauteng,Per Month,35100.0
115745797,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,1,1,98.0,90.83333333333333,Mulbarton,Johannesburg,Gauteng,Per Month,7000.0
105891826,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,200.0,Booysens,Johannesburg,Gauteng,Per Month,3800.0
115728986,Apartment / Flat,No,No,Unknown,2,2,1,1,1,1,1,0,1,354.0,200.0,Roodepoort,Johannesburg,Gauteng,Per Month,7399.0
114128284,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,203.3125,59.0,Rosebank,Johannesburg,Gauteng,Per Month,9488.0
115748900,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,354.0,51.0,Lenasia Ext 1,Johannesburg,Gauteng,Per Month,7000.0
105270113,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,991.0,85.77777777777777,Hillbrow,Johannesburg,Gauteng,Per Month,2650.0
104699223,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,991.0,85.77777777777777,Hillbrow,Johannesburg,Gauteng,Per Month,2650.0
106161067,Apartment / Flat,Unknown,No,Unknown,2,1,1,1,1,1,1,0,1,719.6875,106.38461538461539,Braamfontein,Johannesburg,Gauteng,Per Month,5500.0
115662961,House,Yes,Yes,Unknown,1,1,1,1,1,2,1,0,2,496.3333333333333,123.0,Westdene,Johannesburg,Gauteng,Per Month,5000.0
115746696,Townhouse,Unknown,No,Unknown,3,2,1,1,1,1,1,2,1,354.0,200.0,Alan Manor,Johannesburg,Gauteng,Per Month,7500.0
115714005,Townhouse,No,Yes,Unknown,3,2,1,1,1,1,1,0,1,354.0,210.0,Oaklands,Johannesburg,Gauteng,Per Month,26000.0
114717484,House,No,Yes,Unknown,2,1,1,1,1,2,2,1,2,71.0,71.0,Winchester Hills,Johannesburg,Gauteng,Per Month,6999.0
115464539,House,Yes,Yes,Unknown,6,5,1,2,1,2,1,0,4,354.0,200.0,Glenvista,Johannesburg,Gauteng,Per Month,6500.0
115232938,Apartment / Flat,No,No,Unknown,5,1,1,1,1,1,1,0,1,311.8333333333333,59.30769230769231,Johannesburg Central,Johannesburg,Gauteng,Per Month,3400.0
103907935,Townhouse,Unknown,No,Unknown,2,1,1,1,1,1,1,0,1,120.0,80.0,Glenvista,Johannesburg,Gauteng,Per Month,8700.0
114816742,Apartment / Flat,No,No,No,2,1,1,1,1,1,1,0,1,690.0,65.0,Lenasia South,Johannesburg,Gauteng,Per Month,5500.0
115597446,Apartment / Flat,Yes,No,Unknown,3,3,1,1,1,2,1,0,1,93.0,91.0,Rosebank,Johannesburg,Gauteng,Per Month,28000.0
115749362,Apartment / Flat,Unknown,No,Unknown,3,4,1,1,1,1,1,0,1,354.0,51.0,Lenasia Ext 1,Johannesburg,Gauteng,Per Month,7500.0
115479070,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,487.0,528.8888888888889,Houghton Estate,Johannesburg,Gauteng,Per Month,48000.0
115699083,Apartment / Flat,Unknown,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,200.0,Mayfair,Johannesburg,Gauteng,Per Month,4400.0
115745994,Townhouse,No,No,Unknown,3,2,1,1,1,1,1,0,2,354.0,200.0,Parkview,Johannesburg,Gauteng,Per Month,23000.0
114788264,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,338.3333333333333,316.0,Parktown,Johannesburg,Gauteng,Per Month,33216.0
115676249,Townhouse,Unknown,No,Unknown,1,1,1,1,1,1,1,1,1,92.0,62.0,Mulbarton,Johannesburg,Gauteng,Per Month,9500.0
115381758,Commercial,No,No,Unknown,1,2,1,1,1,3,5,0,5,218.4,128.0,Craighall,Johannesburg,Gauteng,Per Month,18400.0
115496788,House,No,Yes,Unknown,1,1,1,1,1,1,1,1,2,996.0,996.0,Franklin Roosevelt Park,Johannesburg,Gauteng,Per Month,8000.0
115662733,Commercial,No,No,Unknown,1,1,1,1,1,2,5,0,5,354.0,100.0,Mondeor,Johannesburg,Gauteng,Per Month,8000.0
115665025,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,536.5,Craighall Park,Johannesburg,Gauteng,Per m²,145.0
115557346,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,648.1666666666666,488.0,Selby,Johannesburg,Gauteng,Per Month,22500.0
115177380,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,354.0,51.0,New Doornfontein,Johannesburg,Gauteng,Per Month,4150.0
115539344,Commercial,Unknown,No,Unknown,1,2,1,1,1,5,5,0,5,354.0,200.0,Braamfontein Werf,Johannesburg,Gauteng,Per Month,16495.0
115649811,Apartment / Flat,No,No,Unknown,1,1,1,1,1,1,1,0,1,719.6875,106.38461538461539,Braamfontein,Johannesburg,Gauteng,Per Month,6325.0
115680433,House,No,No,Unknown,3,1,1,1,1,3,2,0,2,259.0,239.0,Naturena,Johannesburg,Gauteng,Per Month,6500.0
115572281,Industrial,No,No,Unknown,2,4,2,0,0,4,0,0,0,354.0,778.0,Steeledale,Johannesburg,Gauteng,Per Month,375782.0
102265441,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,713.4375,69.02083333333333,Berea,Johannesburg,Gauteng,Per Month,3291.0
113325327,House,Yes,No,Unknown,3,2,1,1,1,2,2,0,2,949.0,422.0,Parkview,Johannesburg,Gauteng,Per Month,28000.0
115584245,Commercial,Unknown,No,Unknown,1,2,1,1,1,4,5,0,5,110.0,135.0,Robertsham,Johannesburg,Gauteng,Per Month,8100.0
115656947,House,No,No,Unknown,2,1,1,1,1,1,2,0,2,354.0,89.0,Auckland Park,Johannesburg,Gauteng,Per Month,8000.0
115616400,House,No,No,Unknown,3,2,1,1,1,2,2,0,2,441.0,200.0,Albertskroon,Johannesburg,Gauteng,Per Month,10000.0
111620757,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,845.5,513.0,Marshalltown,Johannesburg,Gauteng,Per Month,117000.0
115430961,Industrial,No,No,Unknown,2,2,1,0,0,0,0,0,0,354.0,200.0,Longmeadow,Johannesburg,Gauteng,Per Month,575325.0
105884947,Apartment / Flat,No,No,Unknown,2,1,1,1,1,1,1,0,1,250.0,59.30769230769231,Johannesburg Central,Johannesburg,Gauteng,Per Month,3100.0
115428548,Industrial,Unknown,No,Unknown,2,4,2,0,0,4,0,0,0,354.0,200.0,Longmeadow,Johannesburg,Gauteng,Per Month,598290.0
111133532,Apartment / Flat,No,No,Unknown,3,2,1,1,1,1,1,0,1,354.0,200.0,Lenasia,Johannesburg,Gauteng,Per Month,7200.0
110115396,House,No,Yes,Unknown,3,3,1,1,1,3,1,1,2,496.0,395.0,Parkhurst,Johannesburg,Gauteng,Per Month,30000.0
114929365,Commercial,No,No,Unknown,1,2,1,1,1,5,5,0,5,249.0,295.0,Braamfontein,Johannesburg,Gauteng,Per Month,51625.0
